RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
76,75,Adam Scott,78,35.75,"38,307.667","1,072",1 Under
81,80,Robert Garrigus,80,35.916666666666664,"43,543.833","1,212",Under
81,80,Ben Crane,65,35.916666666666664,"29,402.583",818,Under
81,80,Rob Oppenheim,74,35.916666666666664,"34,546.917",962,Under
81,80,Brandt Snedeker,84,35.916666666666664,"47,284.167","1,316",1 Under
81,80,James Hahn,85,35.916666666666664,"44,385.667","1,235",1 Under
81,80,Bronson Burgoon,69,35.916666666666664,"36,617.750","1,019",1 Under
87,87,Sam Saunders,80,36.0,"42,867.083","1,190",1 Under
87,87,Tyrone Van Aswegen,101,36.0,"53,290.250","1,482",Under
87,87,J.B. Holmes,77,36.0,"43,594.583","1,210",1 Under
87,87,Jimmy Walker,81,36.0,"42,380.167","1,176",Under
87,87,Rory Sabbatini,91,36.0,"48,063.750","1,336",1 Under
87,87,Patrick Cantlay,87,36.0,"43,197.750","1,200",1 Under
93,93,Austin Cook,107,36.083333333333336,"59,231.250","1,642",1 Under
93,93,Jason Kokrak,99,36.083333333333336,"56,863.333","1,577",1 Under
93,93,Byeong Hun An,86,36.083333333333336,"46,951.000","1,302",1 Under
96,96,Tony Finau,105,36.166666666666664,"52,260.250","1,446",1 Under
96,80,Phil Mickelson,90,36.166666666666664,"45,047.333","1,245",1 Under
96,108,Francesco Molinari,73,36.166666666666664,"36,850.583","1,018",1 Under
96,99,Cameron Smith,85,36.166666666666664,"39,174.667","1,083",Under
100,96,Lanto Griffin,80,36.25,"38,754.000","1,070",Under
100,96,Michael Thompson,62,36.25,"36,229.833","1,000",Under
102,108,Billy Horschel,86,36.333333333333336,"49,999.833","1,376",1 Under
102,99,Billy Hurley III,70,36.333333333333336,"36,953.167","1,017",Over
102,99,Brian Harman,94,36.333333333333336,"46,272.417","1,274",1 Under
102,99,Nicholas Lindheim,77,36.333333333333336,"38,262.167","1,053",Under
102,99,Ethan Tracy,72,36.333333333333336,"34,838.250",958,Under
107,105,Ben Silverman,90,36.416666666666664,"49,011.667","1,346",Under
107,105,Keith Mitchell,99,36.416666666666664,"53,881.583","1,480",1 Under
107,105,Charles Howell III,104,36.416666666666664,"50,879.083","1,397",1 Under
110,108,D.A. Points,63,36.5,"31,029.333",850,Over
110,108,Anirban Lahiri,82,36.5,"43,388.167","1,188",Under
110,132,Jon Rahm,71,36.5,"32,991.000",904,1 Under
110,108,Talor Gooch,78,36.5,"40,153.750","1,099",Under
110,108,Mackenzie Hughes,80,36.5,"44,484.917","1,219",Under
115,114,Si Woo Kim,108,36.583333333333336,"50,562.750","1,382",1 Under
115,114,J.T. Poston,73,36.583333333333336,"37,268.583","1,018",Under
115,114,Zac Blair,64,36.583333333333336,"30,191.583",826,Under
118,117,Aaron Wise,90,36.666666666666664,"52,232.167","1,426",1 Under
118,117,Kevin Kisner,89,36.666666666666664,"42,419.500","1,157",Under
118,117,Scott Stallings,96,36.666666666666664,"52,476.917","1,430",Under
121,120,William McGirt,84,36.75,"49,323.417","1,343",Under
121,120,Martin Flores,92,36.75,"47,259.333","1,285",Over
121,120,Retief Goosen,60,36.75,"26,275.917",715,Over
121,120,Jason Dufner,71,36.75,"33,988.083",925,Under
125,124,Sung Kang,89,36.833333333333336,"43,797.500","1,190",Over
125,124,Andrew Putnam,97,36.833333333333336,"50,646.417","1,375",1 Under
125,124,Tyrrell Hatton,58,36.833333333333336,"27,609.417",750,Under
125,124,Brandon Harkins,101,36.833333333333336,"55,675.500","1,511",1 Under
125,124,Harold Varner III,91,36.833333333333336,"48,607.000","1,321",Under
130,129,Ryan Blaum,81,36.916666666666664,"47,452.583","1,286",Under
130,129,Sean O'Hair,67,36.916666666666664,"37,376.833","1,012",Under
132,132,Aaron Baddeley,84,37.0,"46,271.167","1,251",Under
132,132,Hunter Mahan,67,37.0,"33,679.083",911,1 Under
132,132,Tom Lovelady,87,37.0,"45,472.167","1,229",Under
135,137,Ricky Barnes,65,37.083333333333336,"29,906.167",806,Under
135,137,Grayson Murray,72,37.083333333333336,"38,492.167","1,039",Under
135,129,Tommy Fleetwood,73,37.083333333333336,"35,837.083",967,1 Under
138,139,John Huh,94,37.166666666666664,"54,489.500","1,466",1 Under
138,139,Troy Merritt,89,37.166666666666664,"48,413.000","1,303",1 Under
138,132,Bubba Watson,90,37.166666666666664,"45,130.250","1,214",1 Under
138,139,Marc Leishman,93,37.166666666666664,"48,628.083","1,308",1 Under
138,139,Roberto Díaz,72,37.166666666666664,"37,129.000",998,Over
143,143,Stephan Jaeger,81,37.25,"41,891.000","1,124",Under
143,143,Zecheng Dou,53,37.25,"23,934.667",643,Over
143,143,Daniel Berger,81,37.25,"41,336.917","1,109",1 Under
143,143,Ollie Schniederjans,91,37.25,"51,261.583","1,375",Under
147,148,Denny McCarthy,71,37.333333333333336,"32,479.167",870,Under
147,148,Nick Taylor,94,37.333333333333336,"49,168.000","1,317",Under
147,148,Jonathan Byrd,70,37.333333333333336,"32,094.667",859,Under
147,143,Patrick Reed,94,37.333333333333336,"41,882.167","1,122",1 Under
147,148,Robert Streb,78,37.333333333333336,"39,919.250","1,070",Over
147,148,Branden Grace,67,37.333333333333336,"29,377.000",787,Under
147,156,Jason Day,75,37.333333333333336,"32,757.417",877,1 Under
147,148,Matt Every,79,37.333333333333336,"40,240.167","1,079",Over
155,154,Seamus Power,86,37.416666666666664,"43,921.667","1,173",1 Under
155,154,Cameron Tringale,67,37.416666666666664,"33,940.167",908,Over
157,156,Peter Malnati,87,37.5,"50,313.583","1,342",1 Under
157,156,Bud Cauley,55,37.5,"27,423.500",732,Under
157,156,Trey Mullinax,75,37.5,"39,117.000","1,043",Under
160,160,Dominic Bozzelli,65,37.583333333333336,"40,781.833","1,085",Under
160,175,Xander Schauffele,96,37.583333333333336,"48,416.167","1,288",1 Under
160,160,Kevin Tway,110,37.583333333333336,"60,328.667","1,604",1 Under
160,160,Brendan Steele,74,37.583333333333336,"36,493.750",970,Under
160,160,Matt Jones,70,37.583333333333336,"31,412.917",836,Under
165,164,Peter Uihlein,83,37.666666666666664,"43,605.167","1,157",Under
165,164,Andrew Yun,51,37.666666666666664,"22,832.250",606,Over
167,166,Jamie Lovemark,92,37.75,"52,234.417","1,383",1 Under
167,166,Graeme McDowell,67,37.75,"31,056.833",823,Under
167,166,Bill Haas,76,37.75,"44,566.000","1,181",Under
167,166,Rod Pampling,62,37.75,"30,133.500",798,Over
171,170,Chris Stroud,81,37.833333333333336,"38,905.167","1,028",Under
171,170,Luke List,98,37.833333333333336,"52,754.083","1,393",1 Under
171,170,Scott Brown,102,37.833333333333336,"54,490.500","1,441",Over
171,170,Xinjun Zhang,81,37.833333333333336,"38,454.667","1,016",Over
171,170,Beau Hossler,104,37.833333333333336,"60,775.917","1,606",1 Under
176,175,Michael Kim,74,38.0,"36,515.583",961,Over
176,175,Adam Hadwin,92,38.0,"44,926.333","1,182",1 Under
178,178,Ben Martin,64,38.083333333333336,"38,762.833","1,017",Under
178,178,Lucas Glover,65,38.083333333333336,"31,165.167",819,Under
180,180,Jonathan Randolph,71,38.333333333333336,"40,896.000","1,067",Over
181,181,Patrick Rodgers,97,38.5,"50,172.000","1,304",Under
182,182,Matt Atkins,56,38.75,"27,405.833",707,Under
182,182,Harris English,84,38.75,"46,840.833","1,210",Under
184,184,Derek Fathauer,84,38.916666666666664,"46,863.500","1,205",Over
184,184,Jhonattan Vegas,92,38.916666666666664,"44,406.417","1,140",Under
184,184,Jonas Blixt,67,38.916666666666664,"33,329.500",856,Under
187,187,Cody Gribble,71,39.0,"37,155.750",952,Under
188,188,Adam Schenk,86,39.25,"46,334.500","1,180",Under
188,188,Charl Schwartzel,65,39.25,"29,460.750",750,Over
190,190,Martin Piller,79,39.583333333333336,"47,300.417","1,196",Over
191,191,Alex Noren,67,40.416666666666664,"35,296.167",874,1 Under
192,192,Daniel Summerhays,51,41.333333333333336,"27,509.000",666,Over
193,194,Greg Chalmers,56,43.916666666666664,"32,089.083",730,Over
