RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
77,55,Bo Van Pelt,100,35.0,"51,429.833","1,470",Under
83,78,Ted Purdy,101,35.083333333333336,"55,770.417","1,589",Under
83,78,Cliff Kresge,78,35.083333333333336,"42,287.833","1,204",Over
83,85,Dustin Johnson,85,35.083333333333336,"40,024.500","1,141",Under
83,91,Webb Simpson,94,35.083333333333336,"54,577.167","1,554",Under
87,91,Troy Matteson,95,35.166666666666664,"55,226.000","1,570",Under
87,91,Mark Brooks,55,35.166666666666664,"25,212.500",717,Over
87,95,Billy Mayfair,83,35.166666666666664,"43,543.417","1,238",Over
87,100,Rich Beem,77,35.166666666666664,"36,499.333","1,037",Under
87,91,K.J. Choi,65,35.166666666666664,"31,508.000",897,Under
92,95,Ian Poulter,59,35.25,"26,632.167",755,Under
92,85,Ricky Barnes,67,35.25,"32,021.000",909,Over
92,107,Will MacKenzie,69,35.25,"38,216.833","1,085",Over
92,85,D.A. Points,99,35.25,"54,273.750","1,541",Under
92,95,Mark Wilson,99,35.25,"55,612.000","1,579",Under
92,85,Justin Rose,71,35.25,"35,874.750","1,017",Under
92,100,Chris Riley,77,35.25,"42,116.000","1,194",Under
99,98,Marc Leishman,91,35.333333333333336,"53,226.167","1,506",Under
100,100,Stewart Cink,79,35.416666666666664,"37,373.833","1,055",Under
100,100,Davis Love III,89,35.416666666666664,"48,960.417","1,384",Under
102,116,Greg Kraft,51,35.5,"26,042.750",733,Over
102,116,Kent Jones,73,35.5,"38,818.583","1,094",Over
104,100,Brett Quigley,92,35.583333333333336,"47,906.833","1,347",Under
104,106,Charlie Wi,92,35.583333333333336,"50,226.000","1,413",Under
104,107,J.J. Henry,97,35.583333333333336,"53,527.000","1,505",Under
104,107,Camilo Villegas,76,35.583333333333336,"35,604.083","1,001",Under
108,98,Kevin Streelman,97,35.666666666666664,"55,552.083","1,556",Under
108,107,Michael Letzig,96,35.666666666666664,"54,912.667","1,538",Under
108,100,Charles Warren,63,35.666666666666664,"33,886.000",949,Under
108,116,Brian Davis,103,35.666666666666664,"57,981.000","1,626",Under
112,116,Pat Perez,74,35.75,"39,756.167","1,111",Under
112,107,Mark Calcavecchia,72,35.75,"39,441.833","1,103",Under
112,116,Richard Johnson,85,35.75,"47,537.417","1,330",Over
115,122,Jimmy Walker,74,35.833333333333336,"40,960.000","1,143",Under
115,114,Jarrod Lyle,65,35.833333333333336,"32,060.083",894,Over
115,141,Rick Price,54,35.833333333333336,"26,318.250",734,Over
115,122,Stuart Appleby,79,35.833333333333336,"41,731.083","1,164",Over
115,122,Charley Hoffman,97,35.833333333333336,"55,627.833","1,552",Under
115,122,Adam Scott,53,35.833333333333336,"26,987.917",754,Over
115,122,Jason Gore,74,35.833333333333336,"39,784.500","1,111",Over
115,122,Bill Lunde,83,35.833333333333336,"48,127.667","1,343",Under
115,107,Freddie Jacobson,83,35.833333333333336,"46,783.333","1,305",Under
124,107,Tom Pernice Jr.,82,35.916666666666664,"48,218.333","1,342",Under
124,122,Spencer Levin,75,35.916666666666664,"43,049.083","1,199",Under
124,132,Casey Wittenberg,71,35.916666666666664,"34,702.250",967,Under
124,114,Leif Olson,51,35.916666666666664,"27,518.583",767,Over
124,122,Aron Price,89,35.916666666666664,"49,535.917","1,380",Over
129,132,Kevin Sutherland,96,36.0,"47,197.750","1,312",Under
129,130,Peter Lonard,86,36.0,"49,639.500","1,380",Over
129,132,Padraig Harrington,66,36.0,"30,829.500",857,Under
129,116,George McNeill,82,36.0,"49,031.917","1,363",Under
129,132,Rory Sabbatini,81,36.0,"43,235.583","1,201",Under
134,137,Brad Adamonis,70,36.083333333333336,"39,446.583","1,093",Over
134,141,Jeff Klauk,97,36.083333333333336,"57,054.333","1,580",Under
134,137,Nicholas Thompson,96,36.083333333333336,"56,158.750","1,557",Under
134,137,Nick Watney,86,36.083333333333336,"43,931.250","1,217",Under
138,140,Bubba Watson,73,36.166666666666664,"37,039.667","1,023",Under
138,130,Charles Howell III,99,36.166666666666664,"53,487.500","1,480",Under
140,141,Geoff Ogilvy,78,36.25,"37,641.417","1,039",Under
140,145,Bill Haas,91,36.25,"53,202.583","1,468",Under
140,141,Greg Chalmers,85,36.25,"45,951.417","1,267",Under
143,145,Mathew Goggin,76,36.333333333333336,"38,960.333","1,073",Over
143,145,Joe Ogilvie,85,36.333333333333336,"50,139.250","1,380",Under
143,145,Tag Ridings,50,36.333333333333336,"26,597.750",732,Under
146,150,Tim Petrovic,97,36.416666666666664,"55,999.083","1,539",Under
146,150,Steve Lowery,83,36.416666666666664,"50,198.000","1,377",Over
146,145,Peter Tomasulo,61,36.416666666666664,"29,834.750",820,Over
149,153,Gary Woodland,53,36.5,"24,168.500",662,Over
150,155,Ryan Moore,89,36.583333333333336,"49,214.250","1,344",Under
150,155,Jason Day,61,36.583333333333336,"32,736.583",894,Under
150,153,Tim Herron,87,36.583333333333336,"53,118.000","1,452",Under
150,155,Carl Pettersson,86,36.583333333333336,"48,039.500","1,314",Under
154,161,Ryan Palmer,78,36.666666666666664,"45,781.417","1,249",Under
154,158,Anthony Kim,76,36.666666666666664,"39,384.583","1,074",Under
154,158,Johnson Wagner,81,36.666666666666664,"48,651.750","1,328",Under
157,161,David Mathis,82,36.75,"45,413.333","1,236",Over
157,150,Daniel Chopra,89,36.75,"54,499.917","1,482",Under
159,158,Brendon de Jonge,90,36.833333333333336,"51,984.083","1,410",Under
160,164,Jonathan Byrd,89,36.916666666666664,"52,155.500","1,414",Under
161,164,David Duval,56,37.0,"29,035.167",784,Over
162,163,Matt Jones,56,37.083333333333336,"29,902.083",807,Under
162,167,Brendon Todd,53,37.083333333333336,"31,019.250",836,Over
164,168,Scott Piercy,85,37.166666666666664,"50,529.583","1,360",Under
165,168,Phil Mickelson,66,37.25,"31,992.000",858,Under
166,170,Scott McCarron,91,37.333333333333336,"53,787.250","1,440",Under
167,173,Brian Bateman,55,37.416666666666664,"32,206.583",860,Over
167,171,Aaron Baddeley,66,37.416666666666664,"38,534.667","1,031",Under
167,171,Jeff Overton,92,37.416666666666664,"50,919.917","1,360",Even
170,173,James Nitties,86,37.5,"50,809.000","1,356",Under
170,175,Brian Vranesh,51,37.5,"28,976.583",772,Over
172,176,Nathan Green,104,38.0,"62,833.833","1,652",Under
172,176,Ryuji Imada,85,38.0,"46,956.583","1,237",Under
172,179,J.B. Holmes,74,38.0,"41,496.167","1,092",Over
175,176,Marc Turnesa,77,38.083333333333336,"48,510.917","1,273",Over
175,180,Derek Fathauer,63,38.083333333333336,"34,673.000",911,Over
177,180,Matt Bettencourt,98,38.25,"59,543.500","1,558",Over
178,182,Ben Curtis,63,38.333333333333336,"32,307.250",843,Under
179,183,Martin Laird,72,38.583333333333336,"42,635.583","1,106",Under
180,184,John Rollins,92,38.833333333333336,"54,725.833","1,410",Under
181,185,Andres Romero,58,39.166666666666664,"29,971.750",765,Under
182,186,Parker McLachlin,71,39.583333333333336,"47,387.583","1,196",Over
182,186,Eric Axley,71,39.583333333333336,"41,535.417","1,049",1 Over
184,188,Brad Faxon,59,40.25,"37,368.333",928,Over
