RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,MONEY,YTD VICTORIES
64,61,Charlie Wi,28,"$1,375,096",
65,62,Martin Laird,24,"$1,349,354",1
66,77,D.A. Points,29,"$1,320,021",
67,71,Jonathan Byrd,25,"$1,316,771",
68,65,Vijay Singh,21,"$1,276,815",
69,66,Jason Day,18,"$1,251,219",
70,67,Webb Simpson,30,"$1,249,674",
71,68,Jeff Klauk,29,"$1,243,696",
72,69,J.B. Holmes,25,"$1,219,534",
73,70,Kevin Sutherland,27,"$1,218,605",
74,72,Sergio Garcia,17,"$1,212,522",
75,73,Fred Couples,16,"$1,197,971",
76,83,Jeff Overton,28,"$1,193,346",
77,74,Freddie Jacobson,25,"$1,189,995",
78,76,Briny Baird,28,"$1,186,982",
79,75,Vaughn Taylor,28,"$1,178,282",
80,78,J.J. Henry,28,"$1,161,641",
81,79,Jason Bohn,25,"$1,159,936",
82,80,Woody Austin,24,"$1,137,331",
83,96,Justin Rose,22,"$1,125,518",
84,81,Mathew Goggin,26,"$1,118,845",
85,82,Boo Weekley,22,"$1,107,448",
86,84,Bob Estes,23,"$1,079,929",
87,85,D.J. Trahan,30,"$1,078,256",
88,99,Nick O'Hern,27,"$1,074,215",
89,86,Greg Chalmers,26,"$1,058,286",
90,87,Scott Piercy,28,"$1,032,716",
91,89,Kevin Streelman,29,"$1,007,444",
92,90,Scott McCarron,27,"$980,819",
93,91,K.J. Choi,22,"$968,506",
94,92,Rod Pampling,23,"$956,897",
95,93,Alex Cejka,25,"$953,664",
96,94,James Nitties,27,"$931,532",
97,95,Kevin Stadler,20,"$925,514",
98,97,Michael Letzig,28,"$896,478",
99,98,Lee Janzen,23,"$871,187",
100,101,Ted Purdy,30,"$838,707",
101,100,Aaron Baddeley,23,"$837,065",
102,102,Bill Lunde,27,"$825,691",
103,107,Daniel Chopra,28,"$814,331",
104,103,James Driscoll,17,"$807,578",
105,104,Ben Curtis,18,"$799,524",
106,105,Andres Romero,20,"$789,305",
107,106,Mark Calcavecchia,23,"$787,346",
108,108,Adam Scott,19,"$783,138",
109,114,Greg Owen,30,"$763,517",
110,109,Michael Allen,22,"$741,066",
111,110,Matt Bettencourt,31,"$740,037",
112,113,Harrison Frazar,28,"$738,615",
113,111,Chris Stroud,28,"$735,019",
114,112,Tom Watson,2,"$732,603",
115,117,Michael Bradley,17,"$727,788",1
116,116,Cameron Beckman,26,"$726,705",
117,118,Jeff Quinney,26,"$718,950",
118,115,Ryuji Imada,25,"$706,394",
119,120,Richard Johnson,26,"$687,077",
120,121,Ricky Barnes,23,"$684,863",
121,119,Roland Thatcher,16,"$681,631",
122,124,Rich Beem,26,"$676,899",
123,132,Nicholas Thompson,31,"$675,178",
124,122,Steve Flesch,27,"$668,052",
125,130,Jimmy Walker,24,"$662,683",
126,131,Will MacKenzie,24,"$659,686",
127,123,Robert Garrigus,25,"$657,204",
128,127,Jeff Maggert,28,"$651,384",
129,126,Chris Riley,22,"$630,417",
130,125,David Duval,22,"$623,824",
131,128,Tim Herron,27,"$619,843",
132,135,Joe Ogilvie,29,"$613,700",
133,133,Todd Hamilton,29,"$605,225",
134,129,Matt Jones,17,"$593,313",
135,138,Chris DiMarco,29,"$584,075",
136,151,Carl Pettersson,29,"$564,605",
137,134,Stuart Appleby,25,"$562,837",
138,143,Matt Weibring,22,"$542,066",
139,137,Brendon de Jonge,29,"$536,696",
140,136,Tom Pernice Jr.,26,"$536,598",
141,140,Spencer Levin,25,"$531,240",
142,149,Tom Lehman,16,"$515,450",
143,139,Tommy Armour III,19,"$503,306",
144,142,Aron Price,27,"$487,454",
145,141,Rocco Mediate,22,"$484,757",
146,147,Chez Reavie,27,"$477,766",
147,144,Charles Warren,20,"$475,726",
148,145,Corey Pavin,23,"$474,526",
149,146,Cliff Kresge,28,"$464,401",
150,150,Ryan Palmer,26,"$454,510",
151,148,Glen Day,26,"$445,720",
152,152,Dean Wilson,29,"$442,600",
153,157,Johnson Wagner,26,"$434,571",
154,153,Leif Olson,21,"$412,966",
155,154,Jason Gore,24,"$408,811",
156,155,Trevor Immelman,13,"$395,244",
157,156,Billy Mayfair,28,"$392,068",
158,158,Ken Duke,29,"$382,826",
159,159,Casey Wittenberg,25,"$376,076",
160,160,David Mathis,27,"$364,959",
161,161,Tag Ridings,16,"$363,597",
162,190,Mathias Grönberg,13,"$354,163",
163,162,Brad Adamonis,25,"$333,971",
164,166,Peter Lonard,30,"$333,825",
165,163,Steve Lowery,27,"$329,114",
166,164,Jonathan Kaye,17,"$327,408",
167,165,Bart Bryant,17,"$326,590",
168,167,Scott Sterling,16,"$318,597",
169,168,Bob Heintz,20,"$312,699",
170,171,Kris Blanks,20,"$307,130",
171,181,Kent Jones,24,"$301,879",
172,169,J.P. Hayes,15,"$300,102",
173,170,Tim Wilkinson,14,"$297,008",
174,179,Patrick Sheehan,15,"$283,119",
175,172,Jarrod Lyle,21,"$275,195",
176,173,Parker McLachlin,25,"$275,033",
177,174,Brandt Jobe,8,"$265,841",
178,175,Aaron Watkins,18,"$263,969",
179,176,Mark Brooks,17,"$263,074",
180,177,Shaun Micheel,16,"$257,590",
181,178,Shigeki Maruyama,5,"$256,331",
182,180,Joe Durant,20,"$250,720",
183,182,Steve Elkington,23,"$243,404",
184,184,Jay Williamson,22,"$240,574",
185,183,José María Olazábal,4,"$239,629",
186,185,Brendon Todd,21,"$203,841",
187,186,Dicky Pride,10,"$202,580",
188,188,Darron Stiles,20,"$199,385",
189,187,Brian Vranesh,20,"$198,567",
190,189,Marc Turnesa,30,"$197,069",
191,191,Frank Lickliter II,14,"$183,419",
192,192,Scott Gutschewski,19,"$183,375",
193,193,Colt Knost,24,"$180,754",
194,194,Omar Uresti,9,"$166,649",
195,195,Garrett Willis,6,"$164,905",
196,196,Dudley Hart,13,"$158,399",
197,197,Greg Kraft,21,"$156,686",
198,198,Kirk Triplett,20,"$155,480",
199,199,John Huston,13,"$135,476",
200,200,Michael Sim,3,"$130,188",
201,201,Peter Tomasulo,25,"$128,706",
202,202,Tommy Gainey,15,"$128,347",
203,203,Derek Fathauer,25,"$125,305",
204,204,Gary Woodland,18,"$121,031",
205,205,"David Berganio, Jr.",15,"$115,517",
206,206,Paul Stankowski,9,"$90,445",
207,207,Wil Collins,18,"$84,569",
208,208,Eric Axley,30,"$83,152",
209,209,Arjun Atwal,12,"$76,676",
210,210,Guy Boros,7,"$74,440",
211,211,Ronnie Black,3,"$72,478",
212,212,Chris Smith,3,"$71,425",
213,213,Sandy Lyle,2,"$71,400",
214,214,Neal Lancaster,6,"$69,774",
215,215,John Daly,6,"$68,815",
216,220,Rick Price,21,"$66,689",
217,216,Skip Kendall,3,"$62,700",
218,217,Carlos Franco,10,"$60,261",
219,218,Jesper Parnevik,14,"$58,712",
220,230,James Oh,21,"$57,271",
221,219,Brad Faxon,23,"$57,213",
222,221,Chris Couch,8,"$56,665",
223,222,Notah Begay III,15,"$54,645",
224,223,Bob Tway,13,"$54,358",
225,224,Loren Roberts,3,"$51,257",
226,225,Jeff Sluman,2,"$50,400",
227,226,Jay Delsing,7,"$49,860",
228,227,Len Mattiace,1,"$49,743",
229,228,Arron Oberholser,4,"$48,017",
230,229,Larry Mize,1,"$46,575",
231,231,David Peoples,6,"$45,122",
232,232,Brian Bateman,25,"$43,611",
233,233,Fred Funk,6,"$36,926",
234,234,Matthew Borchert,19,"$34,324",
235,235,Mark Hensby,5,"$32,250",
236,236,Scott Hoch,1,"$31,657",
237,237,Robert Damron,5,"$31,150",
238,238,Troy Kelly,17,"$25,828",
239,239,Tyler Aldridge,17,"$24,370",
240,240,Marco Dawson,6,"$22,570",
241,241,Stephen Leaney,11,"$21,993",
242,242,Billy Andrade,17,"$19,654",
243,244,Olin Browne,9,"$17,712",
244,245,Mark O'Meara,2,"$15,547",
245,246,José Coceres,6,"$14,036",
246,247,Tom Byrum,4,"$13,872",
247,248,Steve Allan,17,"$13,671",
248,249,David Gossett,5,"$11,480",
249,250,Craig Barlow,5,"$11,271",
250,251,Greg Norman,3,"$11,229",
251,252,Paul Azinger,8,"$10,800",
252,253,Ernie Gonzalez,1,"$10,788",
253,254,Spike McRoy,1,"$10,500",
254,255,Tom Scherrer,2,"$9,364",
255,256,Robin Freeman,5,"$6,930",
256,257,Grant Waite,2,"$6,756",
257,258,Steve Pate,4,"$6,030",
258,259,J.L. Lewis,4,"$5,820",
