RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
45,47,David Peoples,105,32.833333333333336,"15,844.167",482,Under
48,50,J.L. Lewis,98,32.916666666666664,"15,016.750",456,Under
49,51,Phil Tataurangi,88,33.0,"12,139.833",368,Under
49,51,Harrison Frazar,88,33.0,"12,399.083",376,Under
51,53,Frank Lickliter II,94,33.166666666666664,"12,692.333",383,Under
52,54,David Duval,78,33.25,"10,373.833",312,Under
52,54,Jim Carter,98,33.25,"12,788.667",385,Under
52,54,Olin Browne,107,33.25,"16,772.500",505,Under
52,54,Luke Donald,106,33.25,"15,921.583",479,Under
56,58,Carlos Franco,107,33.333333333333336,"17,407.417",522,Under
57,59,Brian Henninger,66,33.416666666666664,"10,828.083",324,Over
57,59,Pete Jordan,78,33.416666666666664,"12,158.417",364,Over
59,61,Joe Ogilvie,50,33.5,"8,504.583",254,Over
59,61,Brian Bateman,94,33.5,"15,009.083",448,Under
59,61,Dennis Paulson,89,33.5,"13,405.750",400,Under
59,61,Scott Dunlap,74,33.5,"11,320.167",338,Over
63,65,Kevin Sutherland,96,33.583333333333336,"11,258.000",335,Under
63,65,Peter Lonard,93,33.583333333333336,"12,662.833",377,Under
65,68,Mike Sposa,111,33.666666666666664,"16,956.250",504,Under
65,68,Scott Hoch,71,33.666666666666664,"9,897.000",294,Under
67,39,Loren Roberts,93,33.75,"15,059.583",446,Under
67,70,Notah Begay III,76,33.75,"14,419.750",427,Under
67,74,Retief Goosen,56,33.75,"8,141.417",241,Under
70,71,Craig Barlow,62,33.833333333333336,"11,090.333",328,Under
70,76,Davis Love III,92,33.833333333333336,"12,987.667",384,Under
72,43,Shigeki Maruyama,87,33.916666666666664,"11,461.833",338,Under
72,73,Bart Bryant,69,33.916666666666664,"11,349.750",335,Under
74,74,Skip Kendall,103,34.0,"15,602.917",459,Under
75,76,Brad Faxon,93,34.083333333333336,"11,869.750",348,Under
75,76,Bob Burns,99,34.083333333333336,"14,148.083",415,Even
75,88,Chris DiMarco,111,34.083333333333336,"14,638.500",430,Under
75,116,Tiger Woods,69,34.083333333333336,"8,459.000",248,Under
75,71,John Rollins,124,34.083333333333336,"19,683.500",577,Under
80,65,Justin Leonard,97,34.166666666666664,"13,747.083",402,Under
80,80,Tripp Isenhour,68,34.166666666666664,"11,852.500",347,Over
80,80,Corey Pavin,78,34.166666666666664,"10,988.917",322,Over
83,82,Greg Kraft,86,34.25,"13,700.000",400,Over
83,82,Peter Jacobsen,67,34.25,"10,065.333",294,Under
83,82,Neal Lancaster,101,34.25,"14,250.583",416,Under
83,82,Steve Allan,93,34.25,"15,361.667",448,Under
87,86,Russ Cochran,68,34.333333333333336,"10,234.250",298,Over
88,88,Donnie Hammond,60,34.416666666666664,"9,086.250",264,Under
88,88,Dudley Hart,88,34.416666666666664,"11,345.583",330,Over
88,88,Glen Day,107,34.416666666666664,"18,536.000",538,Under
88,76,Chris Riley,104,34.416666666666664,"16,243.500",472,Under
88,88,Briny Baird,110,34.416666666666664,"16,832.583",489,Under
88,88,Rod Pampling,98,34.416666666666664,"13,111.667",381,Under
94,95,Stephen Gangluff,75,34.5,"13,391.500",388,Over
94,95,Tim Herron,102,34.5,"14,782.833",428,Under
94,95,Mike Hulbert,55,34.5,"7,349.083",213,Over
97,88,Phil Mickelson,97,34.583333333333336,"14,310.333",414,Under
97,99,Dicky Pride,51,34.583333333333336,"9,949.417",288,Over
97,99,Pat Bates,94,34.583333333333336,"15,204.000",440,Under
97,99,Jonathan Byrd,96,34.583333333333336,"15,052.250",435,Under
101,102,Tommy Tolles,64,34.666666666666664,"11,115.833",321,Under
102,103,Woody Austin,102,34.75,"16,756.250",482,Under
102,103,Michael Clark II,97,34.75,"15,362.750",442,Under
102,103,Fred Couples,64,34.75,"6,602.000",190,Under
102,103,Michael Long,71,34.75,"13,034.583",375,Under
106,124,Charles Howell III,118,34.833333333333336,"16,138.917",463,Under
106,107,Geoff Ogilvy,90,34.833333333333336,"13,658.250",392,Under
106,95,Jeff Sluman,118,34.833333333333336,"18,623.500",535,Under
109,108,Chris Smith,103,34.916666666666664,"14,673.333",420,Under
109,108,Bernhard Langer,55,34.916666666666664,"5,937.500",170,Under
109,108,Steve Flesch,110,34.916666666666664,"14,116.583",404,Under
112,111,Gary Nicklaus,66,35.0,"10,250.083",293,Over
112,111,Paul Claxton,83,35.0,"14,851.500",424,Over
112,111,Robin Freeman,79,35.0,"12,878.750",368,Under
112,111,Stephen Ames,89,35.0,"11,449.500",327,Under
116,115,Brandel Chamblee,85,35.083333333333336,"13,844.333",395,Over
117,117,Rory Sabbatini,69,35.25,"8,636.333",245,Under
117,117,Jess Daley,76,35.25,"13,011.333",369,Under
117,159,Sergio Garcia,79,35.25,"9,316.750",264,Under
117,117,Kent Jones,105,35.25,"17,534.167",497,Under
121,120,Bob Heintz,68,35.333333333333336,"10,630.833",301,Over
121,120,Mike Weir,94,35.333333333333336,"12,236.750",346,Under
121,120,Bob May,91,35.333333333333336,"15,343.167",434,Under
121,120,Craig Parry,69,35.333333333333336,"12,412.250",351,Under
125,131,Rich Beem,99,35.416666666666664,"15,025.417",424,Under
125,124,Garrett Willis,80,35.416666666666664,"13,255.167",374,Over
125,124,Jay Don Blake,107,35.416666666666664,"16,613.500",469,Under
128,127,John Cook,85,35.5,"10,605.833",299,Under
128,127,Richard Zokol,53,35.5,"8,061.917",227,Over
128,127,Robert Damron,85,35.5,"14,194.000",400,Under
128,127,David Morland IV,58,35.5,"10,972.167",309,Under
132,131,Michael Allen,76,35.583333333333336,"10,991.833",309,Under
132,131,Tom Pernice Jr.,101,35.583333333333336,"15,338.083",431,Under
132,131,Steve Lowery,98,35.583333333333336,"15,214.583",428,Under
132,131,Matt Kuchar,82,35.583333333333336,"11,889.917",334,Under
132,131,Jason Hill,59,35.583333333333336,"9,741.917",274,Over
137,137,Paul Gow,99,35.666666666666664,"17,062.833",478,Under
137,137,Kenny Perry,98,35.666666666666664,"15,652.000",439,Under
139,139,Shaun Micheel,100,35.75,"16,603.000",464,Under
139,139,Per-Ulrik Johansson,87,35.75,"13,334.333",373,Under
139,139,Franklin Langham,72,35.75,"12,806.750",358,Over
142,142,Spike McRoy,69,35.833333333333336,"10,104.333",282,Under
142,86,José María Olazábal,71,35.833333333333336,"9,362.250",261,Under
142,142,Bradley Hughes,60,35.833333333333336,"10,112.583",282,Over
142,142,Billy Mayfair,99,35.833333333333336,"13,476.250",376,Under
142,142,Bob Tway,103,35.833333333333336,"14,771.833",412,Under
142,142,Billy Andrade,100,35.833333333333336,"15,568.417",434,Under
148,147,Mark Calcavecchia,84,35.916666666666664,"9,725.167",271,Under
148,147,David Frost,90,35.916666666666664,"15,240.000",424,Under
150,150,Steve Jones,71,36.0,"10,250.250",285,Over
150,150,Carl Paulson,84,36.0,"15,242.667",423,Under
150,150,Brandt Jobe,94,36.0,"16,547.667",460,Under
150,150,Cameron Beckman,87,36.0,"12,649.917",351,Under
154,154,Grant Waite,98,36.083333333333336,"16,654.750",462,Under
155,162,Jerry Kelly,99,36.166666666666664,"15,522.083",429,Under
155,155,Brenden Pappas,62,36.166666666666664,"10,877.000",301,Over
157,156,Paul Azinger,69,36.25,"7,682.500",212,Under
158,157,Glen Hnatiuk,95,36.333333333333336,"17,623.917",485,Under
159,158,Jay Haas,83,36.416666666666664,"11,878.250",326,Under
160,159,Andrew Magee,91,36.5,"12,762.833",350,Under
160,159,Duffy Waldorf,90,36.5,"14,297.417",392,Under
162,162,Fulton Allem,64,36.583333333333336,"10,269.417",281,Over
162,172,Scott McCarron,106,36.583333333333336,"15,534.667",425,Under
162,162,Bryce Molder,65,36.583333333333336,"13,489.917",369,Under
162,162,Kenneth Staton,104,36.583333333333336,"17,758.417",485,Under
166,147,Len Mattiace,106,36.666666666666664,"18,270.167",498,Under
167,166,Ben Crane,91,36.75,"14,191.083",386,Under
167,166,Kaname Yokoo,74,36.75,"11,459.417",312,Even
169,168,Brad Lardon,59,36.833333333333336,"9,771.500",265,Over
169,168,Jerry Smith,91,36.833333333333336,"15,012.667",408,Over
169,168,Craig Perks,91,36.833333333333336,"12,000.417",326,Under
172,171,Greg Chalmers,94,36.916666666666664,"14,319.917",388,Over
173,172,Miguel Angel Jiménez,60,37.0,"8,324.917",225,Over
174,174,Brett Quigley,93,37.083333333333336,"16,617.750",448,Over
174,174,David Gossett,95,37.083333333333336,"16,360.833",441,Under
176,176,Bo Van Pelt,78,37.166666666666664,"14,596.917",393,Over
177,177,Paul Stankowski,100,37.25,"15,399.250",413,Under
177,177,Hal Sutton,74,37.25,"10,315.417",277,Under
177,177,Scott Simpson,61,37.25,"10,662.250",286,Over
180,180,Frank Nobilo,94,37.333333333333336,"16,212.333",434,Over
180,180,Pat Perez,89,37.333333333333336,"12,759.167",342,Under
180,180,Brett Wetterich,89,37.333333333333336,"15,744.667",422,Over
183,183,Lee Porter,91,37.5,"15,804.417",421,Even
184,185,José Coceres,51,37.583333333333336,"7,855.083",209,Under
184,185,John Senden,96,37.583333333333336,"14,515.667",386,Under
184,185,Brad Elder,76,37.583333333333336,"12,378.167",329,Under
187,188,Deane Pappas,90,37.666666666666664,"14,554.417",386,Over
187,183,Ernie Els,68,37.666666666666664,"10,284.333",273,Under
189,189,Craig Stadler,72,37.75,"9,211.083",244,Over
190,190,Steve Elkington,82,38.0,"11,997.250",316,Under
191,191,Jonathan Kaye,83,38.083333333333336,"16,015.667",421,Under
192,199,Robert Allenby,96,38.333333333333336,"17,446.083",455,Under
193,192,Brent Geiberger,95,38.583333333333336,"15,580.083",404,Over
194,193,Edward Fryatt,94,38.916666666666664,"15,419.750",396,Under
194,193,Steve Stricker,68,38.916666666666664,"8,570.500",220,Under
194,193,Esteban Toledo,106,38.916666666666664,"16,088.583",413,Over
194,193,Eduardo Herrera,59,38.916666666666664,"11,763.167",302,Over
198,197,Brian Watts,58,39.0,"9,367.583",240,Over
199,198,John Daly,62,39.166666666666664,"6,860.917",175,Under
200,200,Mathew Goggin,64,40.25,"12,677.333",315,Over
201,201,Jesper Parnevik,85,42.75,"9,709.250",227,Over
202,202,Steve Pate,64,44.666666666666664,"11,383.000",255,Under
