RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
50,45,Vaughn Taylor,87,34.166666666666664,"48,379.000","1,417",Under
50,52,Scott Verplank,74,34.166666666666664,"34,339.833","1,004",Under
50,45,Michael Bradley,77,34.166666666666664,"41,687.500","1,220",Under
50,52,Justin Leonard,89,34.166666666666664,"44,194.333","1,293",Under
55,52,Brett Wetterich,54,34.25,"32,458.333",947,Under
55,72,Paul Stankowski,62,34.25,"32,540.000",950,Under
55,57,Freddie Jacobson,83,34.25,"47,389.583","1,382",Under
55,57,Carl Pettersson,99,34.25,"50,846.917","1,485",Under
55,57,Webb Simpson,98,34.25,"56,264.667","1,641",Under
60,57,Aron Price,70,34.333333333333336,"38,111.500","1,110",Under
60,62,Nick Watney,91,34.333333333333336,"42,510.750","1,237",Under
60,57,Michael Letzig,84,34.333333333333336,"49,206.000","1,433",Under
60,62,Ricky Barnes,103,34.333333333333336,"51,063.333","1,486",Under
60,62,Trevor Immelman,55,34.333333333333336,"26,448.167",771,Over
60,62,David Duval,71,34.333333333333336,"34,338.083",999,Under
60,62,Cameron Percy,73,34.333333333333336,"36,185.250","1,053",Under
67,68,Marc Leishman,87,34.416666666666664,"44,221.000","1,286",Under
67,68,Zach Johnson,93,34.416666666666664,"46,325.083","1,346",Under
67,68,Graham DeLaet,88,34.416666666666664,"46,824.333","1,360",Under
67,68,Bill Haas,87,34.416666666666664,"46,368.667","1,346",Under
67,39,Chris DiMarco,88,34.416666666666664,"48,039.417","1,397",Under
67,85,Jeff Maggert,76,34.416666666666664,"38,815.083","1,129",Over
67,52,D.J. Trahan,92,34.416666666666664,"50,543.000","1,469",Under
74,72,Jonathan Byrd,85,34.5,"50,716.417","1,471",Under
74,72,Y.E. Yang,72,34.5,"35,741.083","1,035",Under
74,62,Chris Stroud,90,34.5,"44,642.750","1,294",Under
74,85,Jerry Kelly,99,34.5,"50,823.083","1,472",Under
78,77,Charley Hoffman,85,34.583333333333336,"47,752.333","1,380",Under
78,77,Camilo Villegas,78,34.583333333333336,"34,789.250","1,006",Under
78,77,Kevin Streelman,90,34.583333333333336,"49,484.833","1,432",Under
78,77,Paul Casey,64,34.583333333333336,"27,410.250",792,Under
78,77,Jason Dufner,87,34.583333333333336,"42,651.000","1,234",Under
83,77,Will MacKenzie,72,34.666666666666664,"42,045.833","1,213",Under
83,72,Ben Curtis,78,34.666666666666664,"41,110.917","1,186",Under
83,77,Charlie Wi,95,34.666666666666664,"55,351.917","1,598",Under
83,85,Lee Janzen,77,34.666666666666664,"43,560.583","1,258",Under
87,88,Tom Gillis,97,34.75,"56,167.083","1,616",Under
87,77,Greg Owen,69,34.75,"38,554.583","1,109",Over
87,88,Padraig Harrington,57,34.75,"27,266.083",785,Under
87,88,Matt Kuchar,97,34.75,"46,759.583","1,345",1 Under
87,97,Brian Davis,101,34.75,"55,566.167","1,598",Under
87,88,Sergio Garcia,58,34.75,"22,327.667",643,Under
87,88,Ryan Moore,80,34.75,"37,872.083","1,091",Under
87,72,Justin Bolli,55,34.75,"25,975.833",748,Over
87,88,Garth Mulroy,53,34.75,"26,110.500",751,Over
87,88,John Merrick,109,34.75,"57,246.917","1,646",Under
87,97,Jeff Gove,57,34.75,"27,468.667",790,Over
87,97,Roland Thatcher,72,34.75,"42,015.417","1,209",Over
99,88,Andrew McLardy,52,34.833333333333336,"27,398.917",786,Over
99,97,Brett Quigley,96,34.833333333333336,"54,964.750","1,578",Under
99,97,Tim Petrovic,105,34.833333333333336,"58,728.750","1,687",Under
99,88,Johnson Wagner,85,34.833333333333336,"46,071.083","1,323",Under
99,97,Bo Van Pelt,104,34.833333333333336,"54,278.417","1,560",1 Under
99,97,Stephen Ames,75,34.833333333333336,"43,224.583","1,240",Under
105,108,Mark Calcavecchia,50,34.916666666666664,"20,687.417",592,Over
105,104,J.P. Hayes,79,34.916666666666664,"42,507.583","1,218",Under
105,104,Jeev Milkha Singh,59,34.916666666666664,"32,500.000",931,Under
105,112,Ryan Palmer,84,34.916666666666664,"44,144.083","1,264",Under
105,104,Josh Teater,101,34.916666666666664,"57,558.667","1,648",Under
105,104,Craig Bowden,56,34.916666666666664,"29,855.667",856,Over
111,112,Brian Stuard,81,35.0,"44,421.500","1,268",Over
111,108,Greg Chalmers,93,35.0,"54,433.667","1,555",Under
111,108,John Daly,63,35.0,"29,368.333",840,Over
114,112,Retief Goosen,75,35.083333333333336,"33,291.750",948,1 Under
114,112,Martin Laird,91,35.083333333333336,"49,728.333","1,418",Under
116,108,Brenden Pappas,66,35.166666666666664,"34,610.000",985,Even
117,116,Sean O'Hair,84,35.25,"40,999.500","1,163",Under
118,117,Kevin Stadler,86,35.333333333333336,"45,698.583","1,292",Under
118,125,Steve Flesch,78,35.333333333333336,"41,143.833","1,164",Over
118,117,Matt Every,60,35.333333333333336,"32,145.083",910,Under
118,117,Bryce Molder,84,35.333333333333336,"46,139.917","1,307",Under
122,120,James Nitties,92,35.416666666666664,"51,381.583","1,450",Under
122,120,Jeff Overton,89,35.416666666666664,"45,042.083","1,272",Under
122,120,Mike Weir,59,35.416666666666664,"25,352.167",716,Even
122,120,Kevin Sutherland,86,35.416666666666664,"49,664.417","1,401",Under
122,125,D.A. Points,90,35.416666666666664,"50,239.333","1,417",Under
122,125,Garrett Willis,82,35.416666666666664,"44,914.000","1,268",Under
128,120,Shaun Micheel,70,35.5,"33,834.000",952,Under
128,138,Roger Tambellini,77,35.5,"39,393.083","1,110",Over
128,133,Stewart Cink,84,35.5,"41,315.500","1,163",Under
128,125,Rory McIlroy,54,35.5,"25,511.917",718,Under
128,125,Lucas Glover,75,35.5,"37,338.083","1,051",Under
128,125,Bill Lunde,79,35.5,"42,750.000","1,204",Over
134,133,Cameron Tringale,55,35.583333333333336,"28,525.000",802,Under
134,131,Alex Prugh,88,35.583333333333336,"51,059.833","1,434",Under
134,131,Robert Allenby,76,35.583333333333336,"39,007.333","1,096",Under
137,135,Hunter Mahan,85,35.75,"42,748.417","1,197",Under
137,135,Michael Sim,64,35.75,"33,978.083",950,Under
137,135,Stuart Appleby,101,35.75,"56,432.667","1,577",Under
140,140,Steve Elkington,74,35.916666666666664,"37,987.917","1,058",Under
140,140,Bubba Watson,77,35.916666666666664,"43,013.833","1,197",Under
140,146,Steve Wheatcroft,74,35.916666666666664,"37,159.750","1,034",Over
140,140,Jimmy Walker,82,35.916666666666664,"45,150.000","1,256",Under
144,140,Troy Merritt,86,36.0,"49,407.083","1,373",Under
145,146,Henrik Bjornstad,72,36.083333333333336,"38,132.250","1,058",Over
145,140,Chris Couch,66,36.083333333333336,"38,072.500","1,054",Under
147,149,Greg Kraft,52,36.166666666666664,"25,144.083",696,Over
147,149,Mark Wilson,87,36.166666666666664,"51,048.500","1,413",Under
147,146,Tim Herron,79,36.166666666666664,"44,588.750","1,232",Under
147,138,Mathew Goggin,85,36.166666666666664,"49,100.500","1,358",Over
147,149,Ernie Els,72,36.166666666666664,"35,661.833",986,Under
147,145,Blake Adams,84,36.166666666666664,"48,678.417","1,346",Under
147,166,Steve Marino,81,36.166666666666664,"40,801.583","1,127",Under
147,149,Andres Romero,73,36.166666666666664,"46,688.750","1,292",Under
147,156,Rich Barcelo,70,36.166666666666664,"37,576.583","1,038",Over
156,156,Dustin Johnson,83,36.25,"40,827.167","1,126",Under
156,149,Mathias Grönberg,61,36.25,"32,443.583",895,Under
156,156,J.J. Henry,92,36.25,"51,343.250","1,415",Under
156,159,Vance Veazey,58,36.25,"31,150.333",859,Over
160,149,Charles Howell III,103,36.416666666666664,"58,500.000","1,608",1 Under
160,159,Brad Faxon,58,36.416666666666664,"31,298.750",860,Over
160,162,Jarrod Lyle,54,36.416666666666664,"29,966.500",822,Under
160,172,Rory Sabbatini,79,36.416666666666664,"43,616.083","1,198",Under
160,162,George McNeill,79,36.416666666666664,"45,621.333","1,253",Under
165,149,Steve Lowery,67,36.5,"36,683.667","1,005",Over
165,168,Joe Ogilvie,99,36.5,"56,118.500","1,538",Under
167,168,John Rollins,81,36.583333333333336,"49,190.833","1,345",Under
167,166,Chad Collins,87,36.583333333333336,"49,356.583","1,348",Under
167,162,Chris Wilson,65,36.583333333333336,"33,815.250",925,Over
167,159,Nicholas Thompson,88,36.583333333333336,"50,398.250","1,379",Over
171,168,Ryuji Imada,90,36.666666666666664,"55,202.750","1,505",Under
172,165,Matt Bettencourt,91,36.75,"45,803.833","1,247",Even
172,168,Skip Kendall,58,36.75,"32,272.667",879,Over
174,173,Jason Day,82,36.833333333333336,"46,808.917","1,271",Under
175,173,Scott Piercy,88,37.0,"53,572.667","1,449",Under
175,176,Chris Tidland,77,37.0,"44,999.667","1,217",Under
177,176,Rod Pampling,77,37.083333333333336,"46,655.833","1,257",Over
178,173,Kevin Johnson,62,37.166666666666664,"32,613.333",878,Over
179,179,Nathan Green,86,37.25,"54,027.083","1,451",Under
179,176,David Lutterus,69,37.25,"37,440.000","1,006",Over
181,180,Ian Poulter,55,37.333333333333336,"22,690.500",608,Under
182,181,Matt Jones,89,37.666666666666664,"53,731.833","1,427",Under
183,182,Aaron Baddeley,94,37.75,"59,235.250","1,568",Under
183,182,Scott McCarron,90,37.75,"56,150.917","1,488",Under
185,184,Ángel Cabrera,64,37.916666666666664,"34,637.417",914,Under
186,187,Derek Lamely,81,38.0,"43,638.333","1,148",Over
187,187,J.B. Holmes,100,38.083333333333336,"60,101.750","1,577",Under
187,185,James Driscoll,78,38.083333333333336,"50,298.250","1,321",Under
189,187,Daniel Chopra,74,38.166666666666664,"45,568.833","1,194",Over
189,185,Ted Purdy,86,38.166666666666664,"51,206.500","1,342",Over
191,190,Jerod Turner,54,38.25,"27,367.500",716,Over
192,191,Martin Flores,75,38.333333333333336,"43,779.000","1,143",Over
