RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
49,46,Jonathan Kaye,77,34.833333333333336,"39,985.167","1,149",Under
49,46,Briny Baird,98,34.833333333333336,"55,620.250","1,597",Under
49,46,Jason Bohn,91,34.833333333333336,"50,855.250","1,459",Under
49,46,Rory Sabbatini,81,34.833333333333336,"37,439.917","1,076",Under
49,73,Bart Bryant,91,34.833333333333336,"47,724.750","1,370",Under
49,60,Chris DiMarco,83,34.833333333333336,"36,898.917","1,059",Under
56,53,Tom Byrum,83,34.916666666666664,"47,587.500","1,362",Over
56,53,John Huston,90,34.916666666666664,"49,665.583","1,422",Under
56,53,Gavin Coles,70,34.916666666666664,"39,466.250","1,131",Over
56,53,Richard Johnson,50,34.916666666666664,"28,701.417",822,Under
56,53,Vaughn Taylor,99,34.916666666666664,"55,820.667","1,600",Under
61,58,Jay Haas,54,35.0,"24,504.583",700,Over
61,58,Joe Durant,81,35.0,"42,813.917","1,222",Under
63,60,José María Olazábal,55,35.083333333333336,"25,740.000",733,Under
63,60,Peter Lonard,85,35.083333333333336,"41,583.833","1,184",Over
65,64,Ben Curtis,65,35.166666666666664,"31,064.333",884,Over
65,64,Brian Davis,75,35.166666666666664,"40,110.833","1,140",Under
65,64,Hidemichi Tanaka,106,35.166666666666664,"59,542.833","1,693",Under
65,64,Robert Allenby,95,35.166666666666664,"45,735.333","1,299",Under
65,64,David Hearn,68,35.166666666666664,"38,341.583","1,091",Under
65,60,Billy Mayfair,114,35.166666666666664,"63,929.417","1,820",Under
71,70,Ian Poulter,62,35.25,"22,796.250",646,Over
71,70,Zach Johnson,96,35.25,"52,337.917","1,486",Under
71,70,Brian Gay,101,35.25,"58,313.500","1,653",Over
74,73,Jay Williamson,53,35.333333333333336,"29,341.500",831,Over
74,73,Todd Hamilton,94,35.333333333333336,"47,179.833","1,334",Over
76,76,Corey Pavin,77,35.416666666666664,"38,855.833","1,097",Under
76,76,Bob Tway,87,35.416666666666664,"41,866.667","1,182",Under
76,76,Stephen Ames,82,35.416666666666664,"38,820.583","1,097",Under
76,76,Stephen Leaney,89,35.416666666666664,"47,965.417","1,354",Under
80,80,Carl Pettersson,109,35.5,"59,407.083","1,674",Under
81,81,Hunter Mahan,103,35.583333333333336,"59,105.000","1,660",Under
81,81,Carlos Franco,78,35.583333333333336,"42,718.083","1,200",Under
81,81,Retief Goosen,71,35.583333333333336,"27,281.000",767,Under
81,81,Mario Tiziani,67,35.583333333333336,"38,458.000","1,080",Under
81,81,Cameron Beckman,96,35.583333333333336,"53,766.250","1,511",Over
81,81,Dan Forsman,52,35.583333333333336,"30,053.083",844,Under
87,87,J.L. Lewis,98,35.666666666666664,"52,043.083","1,458",Under
87,87,Billy Andrade,83,35.666666666666664,"46,839.667","1,313",Under
87,92,Tiger Woods,76,35.666666666666664,"35,098.667",985,1 Under
87,87,Bob Heintz,67,35.666666666666664,"39,344.250","1,104",Under
87,87,José Coceres,56,35.666666666666664,"33,723.167",945,Over
87,87,Freddie Jacobson,72,35.666666666666664,"35,412.000",993,Over
87,92,Brandt Jobe,96,35.666666666666664,"51,938.833","1,455",Under
94,92,Ted Purdy,122,35.75,"63,887.750","1,788",Under
94,92,Matt Kuchar,60,35.75,"35,423.083",990,Under
94,92,Ryan Palmer,101,35.75,"51,461.583","1,440",Under
94,92,Brenden Pappas,51,35.75,"31,252.250",874,Under
94,92,Duffy Waldorf,86,35.75,"45,452.583","1,271",Under
94,92,Jim Carter,62,35.75,"34,728.583",972,Over
100,100,D.A. Points,94,35.833333333333336,"52,712.833","1,472",Under
101,101,Kent Jones,99,35.916666666666664,"56,513.250","1,575",Under
101,101,Bradley Hughes,52,35.916666666666664,"31,570.250",879,Over
103,103,Joey Snyder III,102,36.0,"58,779.667","1,634",Under
103,103,Michael Allen,90,36.0,"49,535.667","1,376",Under
105,105,Franklin Langham,91,36.083333333333336,"49,277.667","1,367",Over
105,112,Davis Love III,80,36.083333333333336,"36,465.000","1,010",Under
105,105,Harrison Frazar,105,36.083333333333336,"60,281.000","1,672",Under
105,105,J.J. Henry,102,36.083333333333336,"55,968.167","1,551",Under
105,105,Steve Stricker,62,36.083333333333336,"38,045.000","1,055",Under
105,105,Tom Lehman,69,36.083333333333336,"32,410.333",898,Under
111,110,Frank Lickliter II,100,36.166666666666664,"55,674.750","1,539",Under
112,112,Lee Westwood,50,36.25,"21,514.583",593,Over
112,112,Chris Anderson,66,36.25,"37,628.000","1,039",Over
112,112,Joe Ogilvie,103,36.25,"50,804.583","1,400",Even
112,112,Steve Lowery,100,36.25,"55,943.667","1,543",Under
112,112,Brian Bateman,98,36.25,"55,347.917","1,527",Over
117,119,Patrick Sheehan,114,36.333333333333336,"62,387.250","1,719",Over
117,119,Brett Wetterich,76,36.333333333333336,"43,644.083","1,202",Under
117,127,Sean O'Hair,103,36.333333333333336,"55,688.167","1,531",Under
117,119,Robert Damron,89,36.333333333333336,"51,550.083","1,420",Over
117,110,Tim Herron,100,36.333333333333336,"50,461.083","1,389",Under
122,112,Ben Crane,78,36.416666666666664,"42,169.667","1,159",Under
122,122,Greg Owen,84,36.416666666666664,"46,032.000","1,263",Under
122,122,Brad Faxon,75,36.416666666666664,"37,175.333","1,021",Under
122,122,Jonathan Byrd,103,36.416666666666664,"60,516.250","1,662",Under
122,122,Rich Beem,66,36.416666666666664,"31,300.417",860,Over
122,122,Dean Wilson,86,36.416666666666664,"51,760.250","1,422",Under
128,127,Mike Weir,71,36.5,"30,839.917",844,Over
128,127,Kevin Na,88,36.5,"51,957.417","1,423",Over
128,127,Neal Lancaster,95,36.5,"55,788.917","1,529",Under
128,127,Charles Warren,89,36.5,"52,516.250","1,438",Under
128,127,John Senden,101,36.5,"59,096.500","1,618",Under
133,133,Arjun Atwal,65,36.583333333333336,"40,096.917","1,095",Under
133,133,Paul Gow,78,36.583333333333336,"44,029.583","1,203",Over
133,133,Steve Flesch,90,36.583333333333336,"41,297.833","1,129",Over
133,133,John Cook,72,36.583333333333336,"38,247.667","1,045",Over
137,137,Glen Day,80,36.666666666666664,"48,128.667","1,312",Under
137,137,Kevin Stadler,96,36.666666666666664,"54,010.083","1,472",Under
137,137,Rod Pampling,89,36.666666666666664,"45,491.833","1,242",Under
140,140,Roland Thatcher,75,36.75,"44,423.250","1,208",Over
141,141,D.J. Trahan,81,36.833333333333336,"46,505.083","1,263",Under
141,141,Scott Gutschewski,86,36.833333333333336,"47,039.250","1,278",Under
141,141,D.J. Brigman,76,36.833333333333336,"40,553.750","1,100",Over
141,141,Justin Bolli,65,36.833333333333336,"38,960.500","1,057",Over
141,141,Craig Perks,67,36.833333333333336,"38,500.250","1,046",1 Over
141,141,Bernhard Langer,67,36.833333333333336,"29,862.500",811,Under
141,141,Shaun Micheel,81,36.833333333333336,"41,959.833","1,140",Under
141,141,Tim Petrovic,97,36.833333333333336,"52,416.500","1,422",Over
149,149,Ryuji Imada,78,36.916666666666664,"43,765.750","1,185",Under
149,149,Vijay Singh,111,36.916666666666664,"57,910.833","1,568",1 Under
149,149,Mark O'Meara,66,36.916666666666664,"33,992.083",921,Over
152,149,Lucas Glover,88,37.0,"51,948.083","1,404",Under
152,153,Brent Geiberger,61,37.0,"34,411.333",929,Over
152,153,Danny Briggs,70,37.0,"40,588.667","1,098",Over
155,155,Mark Brooks,72,37.083333333333336,"41,491.417","1,118",Over
155,155,Paul Claxton,79,37.083333333333336,"43,863.667","1,183",Over
155,155,Mathias Grönberg,60,37.083333333333336,"37,087.083","1,001",Under
155,155,John Rollins,97,37.083333333333336,"54,816.333","1,477",Under
155,155,Todd Fischer,99,37.083333333333336,"57,963.333","1,563",Over
160,160,Paul Azinger,66,37.166666666666664,"38,696.167","1,042",Over
160,160,Skip Kendall,80,37.166666666666664,"46,741.500","1,258",Over
160,160,Tom Gillis,77,37.166666666666664,"45,371.500","1,221",Over
160,160,Brett Quigley,96,37.166666666666664,"56,296.833","1,514",Under
164,164,Tom Pernice Jr.,111,37.25,"58,950.750","1,581",Under
164,164,Tag Ridings,93,37.25,"55,591.250","1,493",Under
164,166,Charles Howell III,95,37.25,"48,097.250","1,290",Under
167,166,Hideto Tanihara,50,37.333333333333336,"29,835.333",799,Over
167,166,Charlie Wi,67,37.333333333333336,"40,378.417","1,081",Over
167,166,Rob Rashell,65,37.333333333333336,"36,137.750",968,Over
167,166,Nick Watney,91,37.333333333333336,"52,921.083","1,416",Under
167,166,Kevin Sutherland,89,37.333333333333336,"49,653.500","1,329",Under
172,172,Chris Smith,93,37.416666666666664,"57,177.000","1,529",Over
172,172,Pat Perez,89,37.416666666666664,"49,057.500","1,312",Over
172,172,Hunter Haas,83,37.416666666666664,"48,571.583","1,298",Under
172,,Padraig Harrington,50,37.416666666666664,"27,030.333",723,Under
176,175,Will MacKenzie,75,37.583333333333336,"45,732.833","1,217",Over
176,175,Lee Janzen,75,37.583333333333336,"39,910.917","1,062",Over
178,177,Michael Long,72,37.666666666666664,"43,224.917","1,147",Over
178,177,Scott McCarron,78,37.666666666666664,"40,772.833","1,082",Under
180,179,Steve Elkington,67,37.75,"37,224.167",985,Under
180,179,Larry Mize,54,37.75,"31,193.833",827,Over
182,181,Mark Hensby,70,37.833333333333336,"33,399.000",882,Over
183,182,Chris Riley,67,38.0,"28,626.417",754,Over
183,182,Phil Mickelson,81,38.0,"34,013.167",896,Under
183,182,Matt Gogel,78,38.0,"45,788.500","1,206",Over
186,185,Daniel Chopra,108,38.083333333333336,"62,866.000","1,649",Under
186,185,Tjaart van der Walt,56,38.083333333333336,"36,914.083",969,Over
188,187,Steve Jones,56,38.166666666666664,"31,544.833",826,Over
189,188,Steve Allan,102,38.25,"60,485.583","1,581",Over
190,189,John Daly,78,38.333333333333336,"38,382.833","1,001",Over
190,189,Aaron Baddeley,84,38.333333333333336,"51,666.750","1,347",Under
190,189,Thomas Levet,54,38.333333333333336,"24,821.500",647,Over
193,192,Andrew Magee,82,38.416666666666664,"48,335.000","1,258",Over
194,193,Matt Davidson,53,39.166666666666664,"35,098.250",897,Over
194,193,Hank Kuehne,84,39.166666666666664,"51,904.917","1,325",Over
196,195,James Driscoll,73,39.416666666666664,"44,009.917","1,116",Over
197,196,Jesper Parnevik,84,39.666666666666664,"47,797.250","1,206",Under
198,197,Scott Hend,75,40.5,"46,540.083","1,149",Over
199,198,Jason Allred,75,40.583333333333336,"45,933.250","1,132",Over
200,199,Dennis Paulson,63,41.166666666666664,"41,330.667","1,005",Over
201,200,John Elliott,58,41.25,"37,846.500",917,Over
202,201,Len Mattiace,86,42.333333333333336,"57,576.000","1,359",1 Over
